estacion,fecha,hora,Temperature,humedad,Pressure,windspeed,winddiraction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
smooy,2023-07-26,17:00,302.21,57.9,992.25,6.5,93.58,0.0,0.0,0.0,471.2997
smooy,2023-07-26,18:00,301.72,59.97,992.22,6.73,94.19,0.0,0.0,0.0,270.9023
smooy,2023-07-26,19:00,300.65,66.02,992.73,5.56,92.71,0.0,0.0,0.0,100.6478
smooy,2023-07-26,20:00,299.58,72.06,993.23,4.4,90.46,0.0,0.0,0.0,3.3518
smooy,2023-07-26,21:00,298.51,78.11,993.73,3.24,86.59,0.0,0.0,0.0,0.0
smooy,2023-07-26,22:00,298.17,79.54,993.64,2.66,81.04,0.0,0.0,0.0,0.0
smooy,2023-07-26,23:00,297.83,80.97,993.55,2.12,72.52,0.0,0.0,0.0,0.0
smooy,2023-07-26,00:00,297.49,82.4,993.46,1.65,58.71,0.0,0.0,0.0,0.0
smooy,2023-07-27,01:00,297.19,83.76,993.22,1.49,62.98,0.0,0.0,0.0,0.0
smooy,2023-07-27,02:00,296.88,85.11,992.98,1.33,68.28,0.0,0.0,0.0,0.0
smooy,2023-07-27,03:00,296.58,86.47,992.74,1.19,74.89,8.8e-05,0.0,0.0,0.0
smooy,2023-07-27,04:00,296.9,84.59,992.76,1.21,67.13,0.000175,0.0,0.0,0.0
smooy,2023-07-27,05:00,297.23,82.72,992.78,1.25,59.72,0.000263,0.0,0.0,0.0
smooy,2023-07-27,06:00,297.55,80.85,992.81,1.31,52.84,0.000175,0.0,0.0,33.9464
smooy,2023-07-27,07:00,298.83,73.04,992.7,1.61,76.79,8.8e-05,0.0,0.0,149.2726
smooy,2023-07-27,08:00,300.12,65.23,992.58,2.1,91.38,0.0,0.0,0.0,297.1671
smooy,2023-07-27,09:00,301.41,57.42,992.47,2.68,100.13,0.0,0.0,0.0,478.2123
smooy,2023-07-27,10:00,302.94,51.33,992.09,3.46,110.35,0.0,0.0,0.0,671.4417
smooy,2023-07-27,11:00,304.48,45.23,991.71,4.31,116.67,0.0,0.0,0.0,857.853
smooy,2023-07-27,12:00,306.01,39.14,991.34,5.2,120.86,0.0,0.0,0.0,917.8227
smooy,2023-07-27,13:00,306.2,38.9,990.75,5.55,119.25,0.0,0.0,0.0,928.8846
smooy,2023-07-27,14:00,306.39,38.66,990.17,5.91,117.82,0.0,0.0,0.0,890.1099
smooy,2023-07-27,15:00,306.58,38.42,989.59,6.27,116.56,0.0,0.0,0.0,778.4061
smooy,2023-07-27,16:00,305.66,41.22,989.47,5.9,122.62,0.0,0.0,0.0,633.2691
smooy,2023-07-27,17:00,304.74,44.02,989.35,5.61,129.4,0.0,0.0,0.0,466.3764
smooy,2023-07-27,18:00,303.82,46.82,989.24,5.4,136.81,0.0,0.0,0.0,268.4466
smooy,2023-07-27,19:00,302.51,52.69,989.77,4.29,136.84,0.0,0.0,0.0,99.2172
smooy,2023-07-27,20:00,301.19,58.55,990.3,3.18,136.9,0.0,0.0,0.0,3.0207
smooy,2023-07-27,21:00,299.88,64.41,990.83,2.07,137.02,0.0,0.0,0.0,0.0
smooy,2023-07-27,22:00,299.36,67.2,990.8,1.79,145.02,0.0,0.0,0.0,0.0
smooy,2023-07-27,23:00,298.85,69.98,990.78,1.57,155.61,0.0,0.0,0.0,0.0
smooy,2023-07-27,00:00,298.33,72.76,990.76,1.41,169.11,0.0,0.0,0.0,0.0
smooy,2023-07-28,01:00,297.86,75.23,990.66,1.25,197.9,0.0,0.0,0.0,0.0
smooy,2023-07-28,02:00,297.38,77.7,990.55,1.44,226.12,0.0,0.0,0.0,0.0
smooy,2023-07-28,03:00,296.91,80.18,990.45,1.87,244.59,0.0,0.0,0.0,0.0
smooy,2023-07-28,04:00,297.12,78.57,990.59,1.29,254.62,0.0,0.0,0.0,0.0
smooy,2023-07-28,05:00,297.33,76.97,990.72,0.8,278.53,0.0,0.0,0.0,0.0
smooy,2023-07-28,06:00,297.54,75.36,990.86,0.68,329.02,0.0,0.0,0.0,43.7554
smooy,2023-07-28,07:00,299.22,66.87,991.04,0.5,31.75,0.0,0.0,0.0,198.5233
smooy,2023-07-28,08:00,300.91,58.38,991.23,0.91,72.88,0.0,0.0,0.0,399.5877
smooy,2023-07-28,09:00,302.6,49.89,991.41,1.49,85.62,0.0,0.0,0.0,574.8315
smooy,2023-07-28,10:00,304.18,45.56,991.05,2.48,106.1,0.0,0.0,0.0,734.6058
smooy,2023-07-28,11:00,305.77,41.23,990.69,3.61,114.4,0.0,0.0,0.0,866.1111
smooy,2023-07-28,12:00,307.35,36.9,990.33,4.77,118.7,0.0,0.0,0.0,925.5615
smooy,2023-07-28,13:00,307.48,36.39,989.9,5.18,123.73,0.0,0.0,0.0,935.4609
smooy,2023-07-28,14:00,307.61,35.89,989.47,5.62,128.0,0.0,0.0,0.0,895.0755
smooy,2023-07-28,15:00,307.73,35.39,989.04,6.09,131.62,0.0,0.0,0.0,784.4691
smooy,2023-07-28,16:00,306.86,36.51,989.12,5.81,132.33,0.0,0.0,0.0,639.5118
smooy,2023-07-28,17:00,305.99,37.64,989.2,5.53,133.1,0.0,0.0,0.0,471.7413
smooy,2023-07-28,18:00,305.12,38.77,989.28,5.26,133.96,0.0,0.0,0.0,270.8394
smooy,2023-07-28,19:00,303.5,45.74,990.0,4.28,131.16,0.0,0.0,0.0,99.0429
smooy,2023-07-28,20:00,301.89,52.71,990.71,3.31,126.73,0.0,0.0,0.0,2.7149
smooy,2023-07-28,21:00,300.28,59.68,991.43,2.38,118.74,0.0,0.0,0.0,0.0
smooy,2023-07-28,22:00,299.68,63.76,991.41,1.91,118.42,0.0,0.0,0.0,0.0
smooy,2023-07-28,23:00,299.08,67.84,991.39,1.43,117.88,0.0,0.0,0.0,0.0
smooy,2023-07-28,00:00,298.48,71.92,991.37,0.96,116.82,0.0,0.0,0.0,0.0
smooy,2023-07-29,01:00,298.07,74.06,991.01,0.57,112.25,0.0,0.0,0.0,0.0
smooy,2023-07-29,02:00,297.66,76.19,990.65,0.21,90.47,0.0,0.0,0.0,0.0
smooy,2023-07-29,03:00,297.26,78.33,990.29,0.24,330.97,0.0,0.0,0.0,0.0
smooy,2023-07-29,04:00,297.44,77.65,990.62,0.49,309.21,0.0,0.0,0.0,0.0
smooy,2023-07-29,05:00,297.62,76.96,990.96,0.75,302.28,0.0,0.0,0.0,0.0
smooy,2023-07-29,06:00,297.8,76.28,991.29,1.02,298.98,0.0,0.0,0.0,41.8097
smooy,2023-07-29,07:00,299.51,68.04,991.41,0.57,319.38,0.0,0.0,0.0,194.8487
smooy,2023-07-29,08:00,301.22,59.8,991.53,0.4,21.81,0.0,0.0,0.0,395.0469
smooy,2023-07-29,09:00,302.93,51.56,991.64,0.74,65.07,0.0,0.0,0.0,570.5802
smooy,2023-07-29,10:00,304.71,45.2,991.27,1.19,110.4,0.0,0.0,0.0,731.355
smooy,2023-07-29,11:00,306.49,38.83,990.9,1.93,126.25,0.0,0.0,0.0,864.3897
smooy,2023-07-29,12:00,308.28,32.46,990.52,2.73,133.07,0.0,0.0,0.0,924.7524
smooy,2023-07-29,13:00,308.75,32.55,990.03,3.85,136.07,0.0,0.0,0.0,935.5287
smooy,2023-07-29,14:00,309.22,32.64,989.54,4.97,137.71,0.0,0.0,0.0,895.8459
smooy,2023-07-29,15:00,309.7,32.73,989.04,6.09,138.75,0.0,0.0,0.0,782.37
smooy,2023-07-29,16:00,308.81,34.87,989.1,5.15,139.69,0.0,0.0,0.0,635.2272
smooy,2023-07-29,17:00,307.92,37.02,989.17,4.22,141.05,0.0,0.0,0.0,466.3056
smooy,2023-07-29,18:00,307.03,39.16,989.23,3.29,143.18,0.0,0.0,0.0,266.9512
smooy,2023-07-29,19:00,305.37,43.86,990.02,2.92,143.53,0.0,0.0,0.0,96.512
smooy,2023-07-29,20:00,303.71,48.56,990.81,2.55,143.98,0.0,0.0,0.0,2.3569
smooy,2023-07-29,21:00,302.05,53.26,991.59,2.18,144.58,0.0,0.0,0.0,0.0
smooy,2023-07-29,22:00,301.21,56.66,991.71,1.62,130.51,0.0,0.0,0.0,0.0
smooy,2023-07-29,23:00,300.37,60.05,991.82,1.24,105.17,0.0,0.0,0.0,0.0
smooy,2023-07-29,00:00,299.53,63.45,991.93,1.23,70.9,0.0,0.0,0.0,0.0
smooy,2023-07-30,01:00,299.21,65.06,991.7,0.5,55.16,0.0,0.0,0.0,0.0
smooy,2023-07-30,02:00,298.89,66.67,991.46,0.38,296.85,0.0,0.0,0.0,0.0
smooy,2023-07-30,03:00,298.57,68.28,991.22,1.09,272.92,0.0,0.0,0.0,0.0
smooy,2023-07-30,04:00,299.13,65.47,991.64,1.07,282.99,0.0,0.0,0.0,0.0
smooy,2023-07-30,05:00,299.7,62.66,992.05,1.08,293.12,0.0,0.0,0.0,0.0
smooy,2023-07-30,06:00,300.27,59.84,992.47,1.13,302.69,0.0,0.0,0.0,40.6162
smooy,2023-07-30,07:00,302.1,52.69,992.71,0.47,19.8,0.0,0.0,0.0,194.1827
smooy,2023-07-30,08:00,303.94,45.54,992.95,1.3,77.85,0.0,0.0,0.0,396.0141
smooy,2023-07-30,09:00,305.78,38.39,993.19,2.38,87.48,0.0,0.0,0.0,571.6824
smooy,2023-07-30,10:00,306.5,38.54,993.4,3.33,87.56,0.0,0.0,0.0,731.8806
smooy,2023-07-30,11:00,307.21,38.69,993.61,4.28,87.6,0.0,0.0,0.0,863.7525
smooy,2023-07-30,12:00,307.93,38.83,993.82,5.23,87.63,0.0,0.0,0.0,923.8005
smooy,2023-07-30,13:00,308.23,37.69,993.29,5.57,94.95,0.0,0.0,0.0,934.1355
smooy,2023-07-30,14:00,308.53,36.55,992.76,5.99,101.35,0.0,0.0,0.0,893.9565
smooy,2023-07-30,15:00,308.83,35.41,992.23,6.47,106.85,0.0,0.0,0.0,781.4772
smooy,2023-07-30,16:00,307.58,38.36,992.36,5.7,110.71,0.0,0.0,0.0,634.9707
smooy,2023-07-30,17:00,306.34,41.31,992.49,4.97,115.75,0.0,0.0,0.0,466.212
smooy,2023-07-30,18:00,305.09,44.26,992.62,4.29,122.45,0.0,0.0,0.0,265.2641
smooy,2023-07-30,19:00,303.72,49.08,993.17,3.76,118.69,0.0,0.0,0.0,94.379
smooy,2023-07-30,20:00,302.34,53.9,993.73,3.25,113.73,0.0,0.0,0.0,2.0186
smooy,2023-07-30,21:00,300.97,58.72,994.28,2.77,106.99,0.0,0.0,0.0,0.0
smooy,2023-07-30,22:00,300.32,61.26,994.4,2.38,99.87,0.0,0.0,0.0,0.0
smooy,2023-07-30,23:00,299.67,63.79,994.52,2.04,90.15,0.0,0.0,0.0,0.0
smooy,2023-07-30,00:00,299.03,66.32,994.64,1.77,77.05,0.0,0.0,0.0,0.0
smooy,2023-07-31,01:00,298.5,69.6,994.42,1.48,79.59,0.0,0.0,0.0,0.0
smooy,2023-07-31,02:00,297.98,72.89,994.2,1.2,83.34,0.0,0.0,0.0,0.0
smooy,2023-07-31,03:00,297.46,76.18,993.98,0.92,89.39,0.0,0.0,0.0,0.0
smooy,2023-07-31,04:00,297.64,75.92,994.02,0.83,67.48,0.0,0.0,0.0,0.0
smooy,2023-07-31,05:00,297.81,75.67,994.06,0.88,44.32,0.0,0.0,0.0,0.0
smooy,2023-07-31,06:00,297.99,75.42,994.09,1.04,26.02,0.0,0.0,0.0,39.4542
smooy,2023-07-31,07:00,299.52,67.62,994.16,1.11,58.62,0.0,0.0,0.0,192.659
smooy,2023-07-31,08:00,301.05,59.83,994.24,1.46,81.28,0.0,0.0,0.0,393.7938
smooy,2023-07-31,09:00,302.58,52.03,994.31,1.93,94.04,0.0,0.0,0.0,570.2577
smooy,2023-07-31,10:00,304.25,46.54,993.89,2.2,107.93,0.0,0.0,0.0,731.6139
smooy,2023-07-31,11:00,305.92,41.04,993.48,2.57,118.35,0.0,0.0,0.0,864.849
smooy,2023-07-31,12:00,307.58,35.55,993.07,3.0,125.98,0.0,0.0,0.0,924.8559
smooy,2023-07-31,13:00,307.83,36.26,992.4,4.12,135.17,0.0,0.0,0.0,934.9221
smooy,2023-07-31,14:00,308.07,36.96,991.74,5.3,140.34,0.0,0.0,0.0,894.2934
smooy,2023-07-31,15:00,308.32,37.67,991.07,6.52,143.6,0.0,0.0,0.0,779.8062
smooy,2023-07-31,16:00,307.49,38.78,990.91,5.47,142.82,0.0,0.0,0.0,631.7277
smooy,2023-07-31,17:00,306.67,39.89,990.76,4.43,141.67,0.0,0.0,0.0,462.081
smooy,2023-07-31,18:00,305.85,41.0,990.6,3.39,139.82,0.0,0.0,0.0,262.5055
smooy,2023-07-31,19:00,304.18,47.04,990.9,3.0,137.52,0.0,0.0,0.0,92.4099
smooy,2023-07-31,20:00,302.52,53.08,991.2,2.62,134.54,0.0,0.0,0.0,1.7205
smooy,2023-07-31,21:00,300.85,59.12,991.49,2.25,130.56,0.0,0.0,0.0,0.0
smooy,2023-07-31,22:00,299.99,63.81,991.37,1.59,130.4,0.0,0.0,0.0,0.0
smooy,2023-07-31,23:00,299.13,68.51,991.25,0.93,130.02,0.0,0.0,0.0,0.0
smooy,2023-07-31,00:00,298.27,73.21,991.12,0.28,127.79,0.0,0.0,0.0,0.0
smooy,2023-08-01,01:00,297.71,76.26,990.72,0.23,179.24,0.0,0.0,0.0,0.0
smooy,2023-08-01,02:00,297.15,79.32,990.32,0.36,216.09,0.0,0.0,0.0,0.0
smooy,2023-08-01,03:00,296.59,82.38,989.92,0.55,230.52,0.0,0.0,0.0,0.0
smooy,2023-08-01,04:00,297.05,79.13,989.92,0.7,249.88,0.0,0.0,0.0,0.0
smooy,2023-08-01,05:00,297.51,75.87,989.91,0.89,261.72,0.0,0.0,0.0,0.0
smooy,2023-08-01,06:00,297.97,72.62,989.91,1.11,269.12,0.0,0.0,0.0,39.5763
smooy,2023-08-01,07:00,300.78,54.57,990.11,1.17,303.36,0.0,0.0,0.0,198.0232
smooy,2023-08-01,08:00,303.6,36.52,990.3,1.55,327.27,0.0,0.0,0.0,406.3947
smooy,2023-08-01,09:00,306.42,18.46,990.5,2.08,340.41,0.0,0.0,0.0,589.6521
smooy,2023-08-01,10:00,307.97,15.91,989.99,1.5,335.94,0.0,0.0,0.0,757.2648
smooy,2023-08-01,11:00,309.53,13.35,989.48,0.94,326.03,0.0,0.0,0.0,895.6989
smooy,2023-08-01,12:00,311.08,10.8,988.97,0.48,293.44,0.0,0.0,0.0,959.3412
smooy,2023-08-01,13:00,311.82,10.95,988.25,0.97,107.78,0.0,0.0,0.0,971.1198
smooy,2023-08-01,14:00,312.55,11.1,987.53,2.41,108.9,0.0,0.0,0.0,930.0375
smooy,2023-08-01,15:00,313.28,11.26,986.82,3.86,109.18,0.0,0.0,0.0,809.7648
smooy,2023-08-01,16:00,311.53,15.5,987.05,3.83,123.14,0.0,0.0,0.0,654.7509
smooy,2023-08-01,17:00,309.77,19.75,987.29,4.03,136.49,0.0,0.0,0.0,477.6531
smooy,2023-08-01,18:00,308.01,24.0,987.53,4.42,148.03,0.0,0.0,0.0,269.752
smooy,2023-08-01,19:00,305.82,33.0,988.19,3.5,134.88,0.0,0.0,0.0,93.3908
smooy,2023-08-01,20:00,303.62,42.0,988.86,2.88,114.43,0.0,0.0,0.0,1.4779
smooy,2023-08-01,21:00,301.42,51.01,989.53,2.76,88.15,0.0,0.0,0.0,0.0
smooy,2023-08-01,22:00,300.7,55.67,989.41,2.01,83.89,0.0,0.0,0.0,0.0
smooy,2023-08-01,23:00,299.99,60.33,989.29,1.29,74.76,0.0,0.0,0.0,0.0
smooy,2023-08-01,00:00,299.27,64.99,989.17,0.67,46.47,0.0,0.0,0.0,0.0
smooy,2023-08-02,01:00,298.94,65.1,988.91,0.5,66.56,0.0,0.0,0.0,0.0
smooy,2023-08-02,02:00,298.6,65.21,988.65,0.44,98.17,0.0,0.0,0.0,0.0
smooy,2023-08-02,03:00,298.26,65.32,988.39,0.53,128.41,0.0,0.0,0.0,0.0
smooy,2023-08-02,04:00,298.53,64.51,988.42,0.5,103.51,0.0,0.0,0.0,0.0
smooy,2023-08-02,05:00,298.8,63.7,988.45,0.57,80.68,0.0,0.0,0.0,0.0
smooy,2023-08-02,06:00,299.06,62.89,988.48,0.71,64.68,0.0,0.0,0.0,37.5914
smooy,2023-08-02,07:00,300.99,54.55,988.58,0.75,69.39,0.0,0.0,0.0,193.4309
smooy,2023-08-02,08:00,302.91,46.21,988.68,0.8,73.53,0.0,0.0,0.0,399.3939
smooy,2023-08-02,09:00,304.83,37.86,988.78,0.86,77.16,0.0,0.0,0.0,580.2009
smooy,2023-08-02,10:00,306.64,32.25,988.2,1.41,101.38,0.0,0.0,0.0,745.3644
smooy,2023-08-02,11:00,308.45,26.63,987.61,2.07,111.19,0.0,0.0,0.0,881.5656
smooy,2023-08-02,12:00,310.26,21.02,987.03,2.75,116.18,0.0,0.0,0.0,942.3462
smooy,2023-08-02,13:00,310.9,20.42,986.32,3.93,127.66,0.0,0.0,0.0,951.8706
smooy,2023-08-02,14:00,311.54,19.83,985.61,5.18,133.72,0.0,0.0,0.0,909.4947
smooy,2023-08-02,15:00,312.17,19.23,984.91,6.48,137.39,0.0,0.0,0.0,792.7362
smooy,2023-08-02,16:00,311.1,19.85,984.87,5.37,149.3,0.0,0.0,0.0,641.5212
smooy,2023-08-02,17:00,310.02,20.48,984.83,4.61,166.15,0.0,0.0,0.0,468.1266
smooy,2023-08-02,18:00,308.94,21.1,984.79,4.36,187.1,0.0,0.0,0.0,264.1789
smooy,2023-08-02,19:00,307.03,25.95,985.23,3.31,194.0,0.0,0.0,0.0,90.4993
smooy,2023-08-02,20:00,305.12,30.81,985.68,2.35,206.86,0.0,0.0,0.0,1.2035
smooy,2023-08-02,21:00,303.21,35.66,986.12,1.65,233.38,0.0,0.0,0.0,0.0
smooy,2023-08-02,22:00,303.2,33.11,986.14,1.71,264.63,0.0,0.0,0.0,0.0
smooy,2023-08-02,23:00,303.2,30.56,986.16,2.18,287.7,0.0,0.0,0.0,0.0
smooy,2023-08-02,00:00,303.2,28.0,986.17,2.87,301.17,0.0,0.0,0.0,0.0
smooy,2023-08-03,01:00,302.56,27.32,986.05,3.02,306.2,0.0,0.0,0.0,0.0
smooy,2023-08-03,02:00,301.92,26.63,985.93,3.18,310.74,0.0,0.0,0.0,0.0
smooy,2023-08-03,03:00,301.28,25.94,985.81,3.37,314.8,0.0,0.0,0.0,0.0
smooy,2023-08-03,04:00,300.96,26.61,986.22,3.25,315.67,0.0,0.0,0.0,0.0
smooy,2023-08-03,05:00,300.63,27.27,986.64,3.13,316.6,0.0,0.0,0.0,0.0
smooy,2023-08-03,06:00,300.31,27.93,987.06,3.01,317.61,0.0,0.0,0.0,36.6011
smooy,2023-08-03,07:00,302.46,26.11,987.43,3.4,325.24,0.0,0.0,0.0,192.7776
smooy,2023-08-03,08:00,304.61,24.3,987.79,3.84,331.2,0.0,0.0,0.0,398.9139
smooy,2023-08-03,09:00,306.77,22.48,988.15,4.32,335.9,0.0,0.0,0.0,578.8122
smooy,2023-08-03,10:00,307.86,20.61,987.88,2.66,325.74,0.0,0.0,0.0,742.1361
smooy,2023-08-03,11:00,308.95,18.75,987.61,1.31,290.12,0.0,0.0,0.0,875.8359
smooy,2023-08-03,12:00,310.04,16.89,987.33,1.61,216.54,0.0,0.0,0.0,935.304
smooy,2023-08-03,13:00,308.97,25.5,987.26,3.35,147.91,0.0,0.0,0.0,943.6551
smooy,2023-08-03,14:00,307.9,34.12,987.2,6.3,134.12,0.0,0.0,0.0,900.4317
smooy,2023-08-03,15:00,306.82,42.73,987.13,9.38,129.23,0.0,0.0,0.0,778.3215
smooy,2023-08-03,16:00,305.62,47.39,987.32,8.27,124.12,0.0,0.0,0.0,624.0366
smooy,2023-08-03,17:00,304.42,52.05,987.52,7.25,117.5,0.0,0.0,0.0,450.5421
smooy,2023-08-03,18:00,303.21,56.71,987.72,6.35,108.87,0.0065,0.0,0.0,249.7346
smooy,2023-08-03,19:00,302.09,63.77,988.45,5.73,101.72,0.013,0.0,0.0,82.7455
smooy,2023-08-03,20:00,300.96,70.83,989.18,5.23,93.04,0.019501,0.0,0.0,0.8754
smooy,2023-08-03,21:00,299.83,77.89,989.91,4.86,82.78,0.047537,0.0,0.0,0.0
smooy,2023-08-03,22:00,299.51,79.15,989.93,4.69,76.77,0.075573,0.0,0.0,0.0
smooy,2023-08-03,23:00,299.19,80.41,989.96,4.58,70.38,0.103609,0.0,0.0,0.0
smooy,2023-08-03,00:00,298.86,81.68,989.99,4.52,63.74,0.084122,0.0,0.0,0.0
smooy,2023-08-04,01:00,298.86,76.59,990.04,4.73,68.83,0.064636,0.0,0.0,0.0
smooy,2023-08-04,02:00,298.86,71.5,990.09,4.98,73.44,0.045149,0.0,0.0,0.0
smooy,2023-08-04,03:00,298.86,66.41,990.14,5.26,77.59,0.043275,0.0,0.0,0.0
smooy,2023-08-04,04:00,298.73,65.99,990.55,4.66,79.65,0.041401,0.0,0.0,0.0
smooy,2023-08-04,05:00,298.59,65.56,990.96,4.06,82.32,0.039527,0.0,0.0,0.0
smooy,2023-08-04,06:00,298.45,65.14,991.37,3.48,85.89,0.039707,0.0,0.0,21.5398
smooy,2023-08-04,07:00,299.29,60.26,991.86,3.0,79.51,0.039887,0.0,0.0,138.9733
smooy,2023-08-04,08:00,300.13,55.38,992.36,2.57,70.86,0.040067,0.0,0.0,322.353
smooy,2023-08-04,09:00,300.97,50.51,992.85,2.23,59.16,0.033304,0.0,0.0,466.5651
smooy,2023-08-04,10:00,301.79,45.09,992.97,2.55,71.55,0.026541,0.0,0.0,596.3085
smooy,2023-08-04,11:00,302.61,39.67,993.09,2.96,80.84,0.019778,0.0,0.0,701.3637
smooy,2023-08-04,12:00,303.43,34.26,993.21,3.43,87.74,0.013185,0.0,0.0,809.7588
smooy,2023-08-04,13:00,303.79,32.83,992.98,4.43,94.61,0.006593,0.0,0.0,878.3178
smooy,2023-08-04,14:00,304.15,31.4,992.75,5.48,98.91,0.0,0.0,0.0,896.5953
smooy,2023-08-04,15:00,304.51,29.98,992.52,6.54,101.81,0.0,0.0,0.0,778.8321
smooy,2023-08-04,16:00,302.97,35.28,993.1,6.12,110.87,0.0,0.0,0.0,627.5649
smooy,2023-08-04,17:00,301.43,40.58,993.68,5.87,120.99,0.0,0.0,0.0,455.2353
smooy,2023-08-04,18:00,299.88,45.88,994.25,5.81,131.64,0.0,0.0,0.0,253.4907
smooy,2023-08-04,19:00,299.01,46.51,995.08,4.67,130.46,0.0,0.0,0.0,83.5934
smooy,2023-08-04,20:00,298.14,47.14,995.9,3.53,128.51,0.0,0.0,0.0,0.7086
smooy,2023-08-04,21:00,297.27,47.77,996.73,2.39,124.72,0.0,0.0,0.0,0.0
smooy,2023-08-04,22:00,296.8,49.37,996.77,1.7,122.92,0.0,0.0,0.0,0.0
smooy,2023-08-04,23:00,296.32,50.97,996.82,1.02,118.7,0.0,0.0,0.0,0.0
smooy,2023-08-04,00:00,295.85,52.57,996.86,0.36,98.19,0.0,0.0,0.0,0.0
smooy,2023-08-05,01:00,295.57,55.03,996.43,0.31,278.95,0.0,0.0,0.0,0.0
smooy,2023-08-05,02:00,295.28,57.49,996.0,0.98,278.67,0.0,0.0,0.0,0.0
smooy,2023-08-05,03:00,294.99,59.95,995.57,1.66,278.62,0.0,0.0,0.0,0.0
smooy,2023-08-05,04:00,295.12,60.71,995.6,1.68,284.31,0.0,0.0,0.0,0.0
smooy,2023-08-05,05:00,295.24,61.47,995.64,1.73,289.77,0.0,0.0,0.0,0.0
smooy,2023-08-05,06:00,295.37,62.23,995.67,1.79,294.91,0.0,0.0,0.0,33.333
smooy,2023-08-05,07:00,296.91,54.62,995.79,1.83,298.72,0.0,0.0,0.0,184.307
smooy,2023-08-05,08:00,298.46,47.01,995.9,1.87,302.36,0.0,0.0,0.0,389.1747
smooy,2023-08-05,09:00,300.01,39.4,996.02,1.92,305.81,0.0,0.0,0.0,570.3465
smooy,2023-08-05,10:00,301.61,31.17,995.42,1.88,309.33,0.0,0.0,0.0,737.3976
smooy,2023-08-05,11:00,303.21,22.95,994.82,1.83,313.02,0.0,0.0,0.0,876.5733
smooy,2023-08-05,12:00,304.82,14.72,994.22,1.8,316.86,0.0,0.0,0.0,943.3023
smooy,2023-08-05,13:00,306.04,12.56,993.42,1.65,325.29,0.0,0.0,0.0,958.7049
smooy,2023-08-05,14:00,307.26,10.4,992.62,1.54,335.17,0.0,0.0,0.0,921.0942
smooy,2023-08-05,15:00,308.48,8.24,991.82,1.48,346.18,0.0,0.0,0.0,805.0212
smooy,2023-08-05,16:00,306.44,17.37,991.96,0.92,94.07,0.0,0.0,0.0,652.5117
smooy,2023-08-05,17:00,304.39,26.51,992.09,2.7,125.56,0.0,0.0,0.0,475.6761
smooy,2023-08-05,18:00,302.35,35.64,992.22,4.64,131.53,0.0,0.0,0.0,262.56
smooy,2023-08-05,19:00,300.99,40.78,992.86,3.54,136.18,0.0,0.0,0.0,83.5955
smooy,2023-08-05,20:00,299.63,45.91,993.5,2.48,144.88,0.0,0.0,0.0,0.3751
smooy,2023-08-05,21:00,298.27,51.05,994.14,1.56,164.93,0.0,0.0,0.0,0.0
smooy,2023-08-05,22:00,297.77,52.88,994.13,1.24,144.05,0.0,0.0,0.0,0.0
smooy,2023-08-05,23:00,297.26,54.71,994.12,1.16,115.27,0.0,0.0,0.0,0.0
smooy,2023-08-05,00:00,296.76,56.54,994.1,1.37,89.45,0.0,0.0,0.0,0.0
smooy,2023-08-06,01:00,296.24,58.36,993.84,0.73,80.42,0.0,0.0,0.0,0.0
smooy,2023-08-06,02:00,295.72,60.19,993.58,0.24,17.61,0.0,0.0,0.0,0.0
smooy,2023-08-06,03:00,295.21,62.01,993.31,0.67,300.48,0.0,0.0,0.0,0.0
smooy,2023-08-06,04:00,295.5,60.22,993.39,0.84,306.51,0.0,0.0,0.0,0.0
smooy,2023-08-06,05:00,295.79,58.43,993.46,1.02,310.44,0.0,0.0,0.0,0.0
smooy,2023-08-06,06:00,296.08,56.64,993.53,1.2,313.18,0.0,0.0,0.0,32.8586
smooy,2023-08-06,07:00,298.2,48.68,993.69,0.43,337.21,0.0,0.0,0.0,185.9783
smooy,2023-08-06,08:00,300.33,40.71,993.85,0.54,92.53,0.0,0.0,0.0,393.0828
smooy,2023-08-06,09:00,302.45,32.75,994.02,1.33,109.69,0.0,0.0,0.0,574.3506
smooy,2023-08-06,10:00,304.37,27.81,993.65,2.18,120.54,0.0,0.0,0.0,739.8801
smooy,2023-08-06,11:00,306.29,22.87,993.28,3.06,125.23,0.0,0.0,0.0,876.24
smooy,2023-08-06,12:00,308.21,17.93,992.91,3.96,127.81,0.0,0.0,0.0,938.2047
smooy,2023-08-06,13:00,308.17,18.86,992.51,5.11,126.24,0.0,0.0,0.0,948.5877
smooy,2023-08-06,14:00,308.13,19.8,992.12,6.27,125.25,0.0,0.0,0.0,906.5247
smooy,2023-08-06,15:00,308.08,20.74,991.73,7.43,124.57,0.0,0.0,0.0,788.6418
smooy,2023-08-06,16:00,306.56,24.29,991.81,6.4,122.4,0.0,0.0,0.0,635.892
smooy,2023-08-06,17:00,305.05,27.83,991.89,5.37,119.41,0.0,0.0,0.0,460.6521
smooy,2023-08-06,18:00,303.53,31.38,991.97,4.37,115.02,0.0,0.0,0.0,253.4449
smooy,2023-08-06,19:00,301.83,38.77,992.68,3.86,109.04,0.0,0.0,0.0,79.3486
smooy,2023-08-06,20:00,300.13,46.17,993.39,3.4,101.34,0.0,0.0,0.0,0.2334
smooy,2023-08-06,21:00,298.44,53.57,994.1,3.01,91.46,0.0,0.0,0.0,0.0
